AT,TAT,TEY,CLUSTER
16.396,543.38,128.23,1
16.255,531.28,157.25,0
16.169,534.17,155.71,0
16.07,549.91,137.54,1
15.942,549.33,143.77,1
15.799000000000001,549.94,131.99,1
15.759,537.28,153.63,1
15.885,533.06,156.34,0
15.835,550.09,136.12,1
15.735999999999999,549.43,144.32,1
15.645999999999999,550.08,133.7,1
15.690999999999999,549.54,129.41,1
15.689,550.13,112.65,0
15.164000000000001,549.88,132.92,1
15.258,549.98,133.24,0
15.425999999999998,549.95,134.04,0
15.511,549.8,127.63,1
15.591,549.95,108.97,0
15.579,549.92,109.06,0
14.860999999999999,549.54,108.81,1
13.784,548.94,109.58,2
13.118,548.9,108.74,2
12.667,546.9,108.49,2
12.773,549.03,109.59,2
13.387,549.36,109.49,1
15.013,549.11,114.77,1
16.581,550.39,133.36,1
17.615,550.15,132.99,1
17.72,550.05,132.78,1
17.637,549.98,132.28,0
17.113,550.2,134.59,1
16.871,549.89,134.36,1
16.778,550.04,134.71,1
17.133,550.04,133.65,1
17.514,550.06,133.49,1
17.422,550.26,132.85,1
17.695,550.21,133.24,1
18.525,549.96,133.04,1
19.39,549.71,133.28,1
18.39,549.75,132.11,1
16.498,550.11,109.92,0
16.299,550.0,116.68,1
16.133,550.01,108.26,0
16.16,549.94,108.15,0
16.1,550.03,109.11,0
16.096,549.94,109.63,0
15.720999999999998,549.86,112.81,0
15.332,550.19,133.97,1
16.162,550.37,133.16,1
17.079,550.2,133.41,1
17.887999999999995,550.29,133.64,1
18.548,549.99,133.17,1
18.882,549.79,134.12,1
18.555999999999997,550.05,134.04,1
18.119,550.35,134.22,1
17.611,550.12,134.42,1
17.205,549.93,135.14,1
16.917,549.91,133.06,1
17.087,549.12,126.26,1
17.441,550.0,109.0,0
9.0709,546.82,109.68,2
7.9887,544.38,109.75,2
7.0276,538.53,109.63,2
6.5878,539.42,110.0,2
6.4236,545.86,123.21,2
6.1095,550.11,134.83,2
6.1574,549.85,133.92,1
7.2254,550.2,134.6,1
7.4523,550.0,134.14,1
7.647,550.05,134.61,1
8.307,549.79,133.29,1
8.8155,550.11,133.13,1
9.3635,550.12,134.57,1
9.4163,550.13,135.7,1
8.7067,549.97,134.69,1
8.2807,550.07,133.0,1
8.0303,550.12,134.16,1
7.6979,549.99,133.17,1
7.2705,549.98,133.56,1
6.6724,549.94,133.46,1
6.0894,550.02,134.32,1
6.2394,549.98,133.28,1
8.1178,550.11,133.96,1
7.8420000000000005,545.16,115.38,2
7.8416,535.37,109.35,2
8.0082,541.36,109.59,2
11.354000000000001,546.19,109.37,2
13.118,546.45,109.6,2
13.450999999999999,548.12,122.68,1
13.315999999999999,549.87,133.73,1
14.436,532.51,159.03,1
14.662,549.18,139.72,1
14.265,549.98,134.53,1
14.979000000000001,549.94,133.71,1
15.304,549.86,134.06,1
15.27,549.66,134.45,1
15.46,550.0,134.51,1
15.57,550.1,133.74,1
15.758,550.03,133.58,1
16.261,550.29,133.18,1
16.391,550.22,133.61,1
15.318,550.0,134.36,1
14.024000000000001,550.1,134.15,1
13.442,550.01,133.77,1
13.610999999999999,549.99,143.64,1
13.648,550.07,133.6,1
12.783,550.28,134.15,1
10.558,550.0,134.26,1
9.6926,549.79,133.37,1
9.272,550.08,133.88,1
9.537,550.1,133.75,1
9.9103,550.18,135.42,1
10.306,550.09,134.56,1
10.741,530.28,161.5,1
11.173,532.18,160.11,1
11.475999999999999,548.63,146.24,1
11.804,531.23,160.34,1
11.98,533.34,159.0,1
11.038,530.75,161.33,1
9.9787,530.03,162.35,1
9.1733,529.45,162.96,1
8.915,546.0,150.91,1
8.7713,538.79,156.33,1
8.7135,550.08,138.85,1
8.8023,549.74,143.49,1
8.9396,549.75,144.73,1
9.0585,550.0,133.49,1
9.0361,549.98,134.36,1
8.9567,530.61,161.98,1
8.6659,549.3,134.32,1
8.6312,546.33,149.91,1
8.6473,541.66,115.84,2
8.6998,550.08,133.85,1
8.8148,549.94,134.78,1
8.9245,549.96,135.54,1
9.235,549.24,146.49,1
9.7925,531.38,160.95,1
9.9855,533.42,159.54,1
8.1697,546.19,140.51,1
6.8461,535.26,159.59,1
6.6299,534.11,160.62,1
6.2338,534.8,160.38,1
5.7141,535.62,160.04,1
5.325,535.94,160.03,1
5.7691,535.91,159.42,1
6.6872,534.38,160.14,1
8.1562,532.81,160.05,1
9.8691,533.73,159.14,1
10.982999999999999,533.12,158.47,1
11.899000000000001,534.28,157.58,1
12.470999999999998,534.08,157.88,1
12.853,533.92,157.78,1
13.074000000000002,533.66,157.9,1
13.004000000000001,533.61,158.05,1
12.78,533.91,157.75,1
12.649000000000001,530.81,159.86,1
12.793,532.71,158.59,1
13.543,529.92,159.85,1
13.948,529.45,159.83,1
13.957,531.28,158.54,1
14.052,530.26,159.21,1
14.212,530.68,158.86,1
14.352,530.7,159.11,1
14.505999999999998,530.74,158.97,1
14.825999999999999,530.56,158.96,1
15.001,531.16,158.58,1
14.954,531.69,158.46,1
15.023,532.71,157.63,1
15.624,531.57,157.96,1
15.93,533.35,156.77,1
16.472,533.95,156.18,1
16.253,533.1,156.74,1
16.262999999999998,534.59,155.43,1
16.47,534.06,156.22,1
15.475999999999999,534.37,156.59,1
14.447000000000001,533.65,157.16,1
14.602,531.59,158.33,1
14.533,529.48,159.8,1
14.189,529.95,159.87,1
13.110999999999999,531.74,159.62,1
12.048,531.48,160.24,1
12.811,531.67,159.68,1
13.275,533.97,156.15,1
13.335999999999999,549.02,126.9,1
13.498,549.77,109.86,1
13.966,549.99,110.74,0
13.573,549.87,110.75,1
11.645999999999999,548.97,110.1,1
10.191,549.03,122.78,1
10.614,529.87,161.9,0
10.728,529.57,162.32,0
10.524000000000001,532.0,161.0,1
10.142999999999999,530.02,162.52,1
9.5944,530.28,162.65,1
9.5342,529.97,162.72,1
9.5019,529.73,163.11,1
9.1604,529.4,163.48,0
8.6365,529.32,163.77,0
7.7545,549.89,132.69,1
7.0551,549.03,148.6,1
6.6849,549.91,132.62,1
6.2969,549.88,132.67,1
6.0482,550.08,133.12,1
5.7728,550.05,132.7,1
11.780999999999999,529.66,160.89,0
13.017000000000001,532.03,159.05,0
13.353,532.61,158.63,0
13.649000000000001,532.34,158.84,1
14.007,532.03,158.6,1
14.312999999999999,532.43,158.48,1
14.379000000000001,531.11,159.0,0
14.19,535.97,155.79,1
14.589,533.84,156.93,1
14.978,537.28,154.61,1
13.369000000000002,548.35,146.7,1
12.5,533.38,158.54,0
12.603,532.56,158.97,0
13.323,534.01,157.64,0
13.682,533.06,158.16,1
13.007,549.09,134.06,1
10.487,541.17,115.31,2
7.7751,536.77,109.58,2
6.3457,532.22,160.37,1
5.5119,549.8,133.62,1
4.8946,548.89,133.76,1
5.047,542.67,153.96,1
5.1059,542.73,154.29,1
4.5435,549.75,133.79,1
4.2096,549.98,134.2,1
4.3033,549.99,134.68,1
4.9768,549.42,144.49,1
4.4151,547.92,149.72,1
4.0547,542.92,154.24,1
3.6881,545.84,151.92,1
3.3885,540.09,156.57,1
3.1978,549.51,133.88,1
2.9453,550.06,134.27,1
3.0524,550.02,134.6,1
3.141,549.88,134.87,1
3.1708,549.97,134.35,1
3.1686,550.03,134.27,1
3.0993,550.03,134.49,1
3.0577,550.05,136.02,1
3.3868,550.07,135.44,1
4.3892,549.97,134.86,1
5.8146,549.91,133.86,1
7.5136,549.64,134.68,1
8.3294,549.86,135.3,1
8.7208,543.55,121.68,2
8.9533,547.02,127.73,1
9.142000000000001,550.03,133.74,1
9.1442,549.83,133.66,1
8.0774,549.99,134.98,1
6.8728,549.87,131.89,1
6.3260000000000005,549.97,133.15,1
6.0301,550.02,133.09,1
5.6762,550.11,134.08,1
5.3596,550.03,133.15,1
5.0308,550.06,133.18,1
4.7662,549.93,133.12,1
4.6065,549.99,133.91,1
4.4894,549.92,133.21,1
4.3861,535.94,118.44,2
4.2486,549.98,133.93,1
4.2851,549.95,134.62,1
4.3997,549.98,134.72,1
4.6749,550.03,135.12,1
5.6564,550.14,134.07,1
7.0965,549.97,134.51,1
8.6922,549.8,134.48,1
10.033999999999999,549.86,133.94,1
10.606,550.0,134.61,1
10.918,549.88,134.1,1
11.267000000000001,550.22,134.53,1
11.308,550.06,134.58,1
10.415,550.08,134.9,1
9.3203,550.02,133.85,1
7.9978,549.87,133.84,1
7.1961,550.02,134.1,1
6.4522,550.04,133.95,1
5.9803,550.1,134.12,1
6.0233,550.03,132.86,1
6.1226,549.9,132.5,1
6.2831,545.74,126.16,2
7.8015,549.96,134.97,1
8.0973,544.47,117.6,2
8.3027,549.84,134.07,1
8.8225,549.97,134.23,1
9.5834,550.05,134.22,1
10.435,550.01,134.05,1
11.144,550.03,133.83,1
11.517000000000001,549.89,133.89,1
11.981,550.07,133.98,1
12.232000000000001,549.96,134.42,1
12.129000000000001,550.05,134.59,1
11.91,549.88,134.3,1
11.404000000000002,550.01,133.92,1
11.043,550.03,134.51,1
10.759,549.99,134.42,1
10.847999999999999,550.11,133.84,1
11.199000000000002,550.05,132.79,1
11.225,550.04,132.72,1
11.539000000000001,543.83,115.69,2
11.98,546.19,108.49,2
12.145999999999999,547.48,107.97,2
12.047,547.67,107.92,2
11.697000000000001,548.64,109.01,2
11.081,549.66,123.54,1
10.868,549.94,134.52,1
10.929,550.05,133.44,1
10.911,550.05,133.98,1
10.777999999999999,550.02,133.37,1
11.247,549.63,134.26,1
11.644,549.98,133.94,1
11.92,549.95,133.32,1
11.811,549.95,134.72,1
11.737,549.86,133.99,1
11.452,549.94,134.05,1
10.749,549.94,133.55,1
10.212,550.01,132.73,1
10.023,550.01,133.63,1
10.122,550.02,133.19,1
10.389000000000001,549.95,133.94,1
10.52,549.93,133.23,1
10.49,550.18,132.61,1
10.542,549.95,132.17,1
10.738,549.96,133.03,1
10.798,548.99,146.04,1
10.899000000000001,550.09,141.68,1
11.177999999999999,549.81,132.82,1
11.145,550.28,141.5,1
11.315,549.88,134.99,1
11.412,538.57,154.64,1
11.200999999999999,549.8,134.53,1
11.572000000000001,550.25,133.86,1
12.089,550.0,133.1,1
12.549000000000001,549.94,134.17,1
12.959000000000001,549.84,133.75,1
13.174000000000001,550.08,132.31,1
13.253,550.09,133.81,1
13.112,549.92,134.37,1
12.905,549.86,134.41,1
12.709000000000001,549.88,134.91,1
12.645999999999999,549.78,133.49,1
12.722999999999999,550.06,133.16,1
12.554,549.77,133.62,1
12.439,550.2,133.57,1
12.615,533.76,157.75,1
12.341,535.36,156.95,1
11.85,550.25,132.51,1
11.834000000000001,550.09,132.82,1
12.099,550.15,134.1,1
12.379000000000001,549.89,133.02,1
12.57,549.85,134.08,1
12.655,546.19,148.73,1
12.783,549.82,134.27,1
12.93,549.88,135.21,1
13.05,550.22,134.39,1
13.172,549.9,134.01,1
12.905,549.97,133.35,1
10.390999999999998,549.89,133.53,1
9.8242,549.98,133.51,1
9.5531,549.97,133.29,1
9.0357,550.04,133.22,1
8.1931,550.1,134.25,1
7.3262,535.68,154.17,1
5.9579,529.79,164.31,1
5.3029,529.14,165.26,0
4.9030000000000005,549.92,133.81,1
4.5317,550.01,133.63,1
4.3515,549.98,133.58,1
4.0341,549.99,132.97,1
3.5906,543.31,125.41,2
2.1922,546.04,119.19,2
2.3623,549.96,134.85,1
2.4395,538.56,149.99,1
1.6462,549.93,129.99,1
1.9711,549.91,134.15,1
2.0124,549.94,134.53,1
2.2186,549.46,131.44,1
2.2158,550.17,113.32,2
2.0817,550.01,113.6,2
1.3883,550.03,113.69,2
1.2645,550.04,113.45,2
1.7359,550.07,113.45,2
2.4109,549.43,113.75,2
2.6609,549.44,125.3,2
2.9810000000000003,550.01,134.86,1
3.4203,550.04,135.03,1
3.5955,550.03,134.3,1
3.7,549.99,135.18,1
4.1564,549.87,134.17,1
4.5143,550.06,134.56,1
4.8178,549.87,134.66,1
4.792,540.99,145.78,1
4.3299,541.22,147.66,1
4.4561,550.14,135.36,1
4.5552,550.22,133.93,1
4.524,550.0,133.7,1
4.2429,550.08,134.24,1
3.9984,549.92,133.01,1
3.7477,550.0,133.13,1
3.7533,546.21,123.92,2
3.8868,545.91,111.92,2
3.8799,544.87,111.83,2
4.0742,546.81,121.46,2
4.1992,549.96,133.81,1
4.1811,550.01,134.46,1
4.3819,549.89,134.53,1
4.5844,550.08,133.64,1
4.593,550.04,134.11,1
4.5716,549.97,134.67,1
4.7357,549.9,135.08,1
4.7076,549.95,134.64,1
4.626,549.89,135.32,1
4.4445,541.86,144.89,1
4.6788,549.93,134.43,1
4.692,549.85,134.2,1
4.812,549.96,134.15,1
4.5756,549.12,130.81,1
5.0728,549.92,112.01,2
5.2528,549.92,111.55,2
5.1017,550.01,111.3,2
4.874,549.82,111.04,2
5.3061,549.79,134.39,1
5.5379,549.98,134.34,1
5.9451,549.92,134.0,1
6.2801,549.91,134.46,1
6.6343,550.01,134.25,1
6.854,550.1,133.37,1
6.8955,550.0,134.57,1
6.7757,550.03,134.38,1
6.6694,549.94,136.34,1
6.6571,550.08,134.19,1
6.4944,549.91,133.9,1
6.4484,550.06,133.05,1
6.5559,550.04,134.13,1
6.6575,550.14,134.41,1
6.827000000000001,549.86,133.64,1
7.0876,549.92,133.98,1
7.0473,532.32,109.21,2
7.4933,535.17,109.51,2
7.6369,539.6,111.22,2
7.2086,539.88,111.63,2
6.6429,533.98,110.38,2
6.2206,536.5,115.22,2
5.7933,549.97,133.55,1
5.897,550.12,134.63,1
6.8391,550.04,134.5,1
7.6493,550.02,133.79,1
8.8889,549.99,133.53,1
9.9736,550.09,134.16,1
10.453,550.08,133.32,1
10.743,549.89,133.86,1
11.137,549.91,134.04,1
9.5352,529.49,162.21,0
8.7929,543.74,141.5,1
7.5881,550.0,132.1,1
6.7075,550.07,130.55,1
6.1001,550.08,133.29,1
6.3297,550.03,134.29,1
6.3592,549.81,133.86,1
5.9141,539.02,123.71,2
5.5813,549.93,134.08,1
5.72,534.06,153.24,1
11.534,529.56,160.03,0
12.386,530.82,159.01,0
13.081,531.15,158.95,0
12.790999999999999,529.62,159.86,0
12.495,530.1,160.13,0
11.319,546.12,138.28,1
10.186,550.12,133.65,1
9.0964,549.74,134.05,1
8.3157,550.09,133.8,1
7.4388,549.82,133.75,1
6.6618,550.19,133.64,1
6.3491,550.06,133.32,1
6.4457,550.02,133.19,1
6.5022,549.84,132.83,1
6.9756,544.55,117.1,2
7.2363,543.35,109.22,2
6.8455,546.21,122.3,2
6.4714,550.0,134.3,1
6.688,549.99,134.1,1
7.5165,546.14,137.41,1
10.131,529.6,160.21,0
12.582,531.2,157.92,0
14.306,533.82,155.34,1
15.501,534.32,154.83,1
15.618,535.0,154.97,1
15.331,532.15,157.04,1
14.834000000000001,535.23,154.4,1
13.72,550.03,134.35,1
12.772,550.21,133.76,1
12.187000000000001,550.2,133.05,1
11.672,550.15,133.08,1
10.923,550.26,133.04,1
10.249,550.25,133.64,1
9.3804,550.15,133.42,1
8.7265,549.98,132.49,1
8.5931,550.11,132.07,1
9.498,550.14,133.64,1
9.3796,542.24,110.01,2
9.8141,547.88,108.7,2
10.042,548.12,112.99,2
9.9414,549.92,133.34,1
9.0429,549.99,133.65,1
8.7325,550.07,133.74,1
9.1327,545.34,139.83,1
12.969000000000001,532.94,157.24,0
14.139000000000001,531.97,157.33,0
14.668,540.41,145.92,1
14.777999999999999,549.79,133.7,1
14.84,549.88,133.45,1
14.786,549.95,133.55,1
14.561,550.02,133.84,1
14.482000000000001,549.9,133.54,1
14.452,549.99,134.07,1
14.454,550.11,133.43,1
13.875,549.97,132.99,1
13.382,549.83,133.87,1
13.152000000000001,550.07,133.67,1
12.395999999999999,550.04,133.36,1
11.837,545.86,112.46,2
11.956,544.37,109.73,2
12.035,547.01,110.07,2
12.054,547.42,109.41,2
12.068,548.85,110.2,2
11.847999999999999,549.84,128.58,1
12.182,549.77,135.09,1
12.35,542.59,141.98,1
13.02,531.34,158.5,0
13.936,534.31,155.97,0
14.735999999999999,550.13,133.19,1
15.436,549.81,134.21,1
15.040999999999999,549.94,133.73,1
14.88,549.86,133.39,1
14.34,549.95,134.26,1
14.036,549.99,134.61,1
13.895,549.66,134.66,1
14.036,550.07,134.26,1
14.133,548.44,117.07,1
14.072000000000001,546.96,108.84,2
14.043,550.26,132.66,1
13.958,549.91,134.12,1
13.296,549.89,133.03,1
12.59,544.01,110.53,2
12.342,545.37,108.29,2
11.799000000000001,546.83,109.55,2
10.745999999999999,544.14,109.3,2
9.8758,543.85,109.63,2
9.2996,544.04,109.97,2
9.3005,543.42,109.69,2
9.2241,538.94,133.59,1
10.659,529.71,160.73,0
11.036,530.14,160.24,0
11.147,530.68,160.03,0
9.6251,537.81,109.48,2
9.6011,536.06,108.87,2
9.5169,538.08,109.07,2
9.5322,549.94,133.35,1
9.514,548.57,131.44,1
9.5168,539.39,110.21,2
9.5615,542.66,111.09,2
9.4756,544.84,112.0,2
9.3561,544.71,111.63,2
9.2134,544.01,111.21,2
9.1066,545.43,111.97,2
9.2796,544.68,112.17,2
9.4301,545.63,112.18,2
9.8798,546.62,127.99,1
10.265,549.98,133.75,1
10.780999999999999,549.95,132.93,1
11.27,550.08,132.92,1
11.537,549.9,133.47,1
11.407,549.88,133.42,1
11.305,549.89,133.92,1
10.966,549.85,134.17,1
10.488,549.84,134.86,1
10.037,549.91,132.61,1
9.8921,550.08,133.57,1
9.8723,549.99,133.5,1
10.026,550.01,133.2,1
10.059,542.91,111.24,2
9.3779,541.16,110.16,2
9.2985,538.94,109.23,2
9.1337,539.47,109.62,2
8.9715,536.89,108.88,2
9.0157,541.25,110.09,2
9.0465,540.14,110.23,2
8.8649,540.87,110.53,2
8.9862,540.65,110.61,2
8.9956,536.89,109.03,2
8.9836,538.61,109.28,2
9.175,537.38,108.71,2
9.6743,545.71,121.7,2
10.222000000000001,550.02,132.96,1
10.446,549.94,134.19,1
10.613,550.01,134.33,1
10.648,550.01,134.55,1
10.497,549.9,135.2,1
10.307,550.07,133.72,1
10.058,550.15,133.28,1
9.9999,546.07,127.52,1
9.8025,538.09,109.26,2
9.7671,537.79,108.48,2
9.9573,549.89,133.02,1
10.14,550.0,134.06,1
10.152999999999999,549.94,132.81,1
10.092,534.52,108.46,2
10.166,536.48,108.38,2
10.177999999999999,539.94,108.66,2
10.097000000000001,540.77,109.08,2
10.062000000000001,540.03,109.03,2
10.005,539.02,109.23,2
9.9468,537.43,108.38,2
10.002,550.13,133.8,1
10.212,550.03,135.3,1
10.709000000000001,550.12,135.0,1
11.360999999999999,549.94,134.47,1
11.385,550.0,134.99,1
11.636,550.06,134.3,1
11.616,549.99,133.86,1
11.347000000000001,550.06,134.82,1
11.212,549.92,134.26,1
11.025,549.93,135.2,1
11.075,549.83,134.41,1
11.207,550.07,134.49,1
11.116,550.12,133.83,1
11.065,549.76,134.22,1
11.058,549.78,134.02,1
11.072000000000001,549.81,133.79,1
11.298,550.07,134.01,1
11.208,550.11,134.19,1
11.017999999999999,535.55,109.43,2
11.117,540.77,109.36,2
11.227,541.39,109.31,2
11.065999999999999,542.99,110.0,2
10.939,540.97,109.77,2
10.772,549.94,134.14,1
10.548,549.96,135.1,1
10.331,550.02,134.28,1
10.498,549.92,132.97,1
11.038,550.03,132.74,1
11.868,549.98,133.67,1
11.918,550.06,133.28,1
12.244000000000002,542.29,143.33,1
10.716,542.74,144.48,1
10.607999999999999,550.16,134.64,1
10.175,550.15,134.13,1
9.847000000000001,550.06,134.69,1
9.4774,550.0,133.78,1
8.3337,550.0,134.55,1
6.9791,549.96,133.85,1
6.6144,549.99,133.35,1
5.5557,549.99,133.65,1
5.3427,545.18,125.56,2
5.0937,547.87,121.67,2
5.2112,549.91,133.62,1
5.2298,550.06,133.93,1
5.4387,549.98,133.98,1
5.9632,549.96,134.38,1
7.9553,549.93,133.85,1
9.9108,550.03,133.67,1
10.999,550.08,133.87,1
11.357999999999999,550.0,134.15,1
11.767999999999999,549.99,133.72,1
12.048,549.8,134.35,1
11.829,549.79,134.41,1
11.129000000000001,550.04,133.16,1
11.175,549.9,133.52,1
11.087,549.93,132.92,1
10.944,549.85,132.44,1
10.924000000000001,549.75,133.48,1
10.904000000000002,550.08,132.7,1
10.623,549.94,132.89,1
10.405,549.87,132.76,1
10.224,549.93,132.64,1
10.01,549.94,133.32,1
9.8399,548.72,128.31,1
8.9214,538.84,109.51,2
8.7454,549.96,132.63,1
8.6333,550.01,134.07,1
7.7695,549.85,133.26,1
6.8106,550.08,133.81,1
7.3928,549.98,134.53,1
8.5018,549.96,134.88,1
10.067,550.04,134.71,1
11.029000000000002,549.95,134.77,1
11.352,549.97,135.11,1
11.457,550.07,134.67,1
11.257,550.02,135.06,1
11.203,549.96,134.84,1
10.262,549.97,135.04,1
9.5049,549.82,135.65,1
9.6582,549.9,134.35,1
9.6626,550.02,134.89,1
9.3439,550.03,134.2,1
9.3887,549.96,134.41,1
9.2886,549.82,134.53,1
9.6012,550.09,133.4,1
9.261000000000001,549.9,133.64,1
8.9163,548.8,119.38,1
9.0784,544.25,109.76,2
9.066,545.92,110.62,2
8.8977,544.28,109.8,2
8.5663,543.98,110.12,2
8.1624,544.72,110.72,2
7.7409,541.59,110.28,2
7.7952,540.83,109.66,2
7.6934,546.59,125.24,1
7.8195,550.03,134.7,1
8.191,549.86,135.5,1
8.0929,549.84,135.4,1
7.8949,550.0,134.44,1
7.7783,550.11,136.03,1
7.7281,549.93,135.31,1
7.5677,549.88,135.34,1
7.4083,550.01,135.12,1
7.3215,549.89,133.95,1
7.2845,549.92,133.99,1
6.5083,549.96,133.8,1
5.6861,549.98,135.13,1
5.0519,550.01,133.17,1
5.0173,550.01,133.43,1
4.8323,534.42,112.36,2
4.9313,541.03,110.43,2
5.5915,539.68,109.41,2
5.3495,540.91,110.19,2
5.3592,539.05,109.9,2
5.276,539.45,111.27,2
2.6081,549.74,134.72,1
2.2142,549.75,133.51,1
0.5037,539.99,123.31,2
2.351,550.04,133.7,1
2.2199,549.81,136.23,1
2.204,549.98,134.38,1
1.979,549.96,134.53,1
2.11,542.35,127.46,2
1.9991,549.96,135.07,1
1.3244,549.96,135.51,1
1.4159,550.06,134.12,1
0.91479,550.07,135.52,1
0.7890699999999999,550.04,133.63,1
0.38289,549.99,134.68,1
9.0001,549.78,132.74,1
9.2488,549.8,133.53,1
9.4672,549.92,133.94,1
9.673,550.03,132.79,1
10.02,549.97,132.87,1
10.392000000000001,550.11,133.38,1
10.503,543.8,118.93,2
10.237,541.83,109.5,2
10.443,545.19,110.14,2
10.714,547.16,117.62,1
11.088,550.17,133.27,1
11.491,529.17,160.56,1
11.355,529.87,161.22,1
10.578,531.22,160.42,1
10.585999999999999,531.94,159.85,1
11.679,531.35,159.73,1
12.095,532.95,158.75,1
12.372,532.06,159.17,1
12.345999999999998,530.34,160.48,1
11.922,531.24,159.73,1
11.915,532.47,158.78,1
12.417,530.57,159.84,1
12.206,532.59,158.78,1
12.309000000000001,531.76,159.06,1
12.501,532.47,158.51,1
12.722999999999999,549.33,134.88,1
12.472999999999999,550.11,134.36,1
12.263,549.72,134.02,1
12.390999999999998,550.01,133.8,1
11.944,549.82,134.0,1
11.857999999999999,549.89,133.91,1
11.804,548.22,120.89,1
11.751,548.55,113.56,2
11.905,549.92,133.65,1
11.648,550.15,134.63,1
11.637,550.05,133.77,1
11.943,530.93,159.41,1
12.690999999999999,534.12,157.1,1
13.048,533.6,157.38,1
12.74,532.7,158.45,1
11.982999999999999,532.64,158.49,1
11.925999999999998,534.54,157.35,1
11.945,533.27,158.19,1
11.107999999999999,530.82,160.86,1
7.6507,549.56,134.07,1
6.7755,549.89,133.08,1
6.643,549.88,132.71,1
